,ID,calldate,callend,duration,connect_duration,progress_time,first_rtp_time,caller,caller_domain,caller_reverse,callername,callername_reverse,called,called_domain,called_reverse,sipcallerip,sipcallerport,sipcalledip,sipcalledport,whohanged,bye,lastSIPresponse_id,lastSIPresponseNum,sighup,dscp,a_index,b_index,a_payload,b_payload,a_saddr,b_saddr,a_received,b_received,a_lost,b_lost,a_ua_id,b_ua_id,a_avgjitter_mult10,b_avgjitter_mult10,a_maxjitter,b_maxjitter,a_sl1,a_sl2,a_sl3,a_sl4,a_sl5,a_sl6,a_sl7,a_sl8,a_sl9,a_sl10,a_d50,a_d70,a_d90,a_d120,a_d150,a_d200,a_d300,b_sl1,b_sl2,b_sl3,b_sl4,b_sl5,b_sl6,b_sl7,b_sl8,b_sl9,b_sl10,b_d50,b_d70,b_d90,b_d120,b_d150,b_d200,b_d300,a_mos_lqo_mult10,b_mos_lqo_mult10,a_mos_f1_mult10,a_mos_f2_mult10,a_mos_adapt_mult10,b_mos_f1_mult10,b_mos_f2_mult10,b_mos_adapt_mult10,a_rtcp_loss,a_rtcp_maxfr,a_rtcp_avgfr_mult10,a_rtcp_maxjitter,a_rtcp_avgjitter_mult10,b_rtcp_loss,b_rtcp_maxfr,b_rtcp_avgfr_mult10,b_rtcp_maxjitter,b_rtcp_avgjitter_mult10,a_last_rtp_from_end,b_last_rtp_from_end,payload,jitter_mult10,mos_min_mult10,a_mos_min_mult10,b_mos_min_mult10,packet_loss_perc_mult1000,a_packet_loss_perc_mult1000,b_packet_loss_perc_mult1000,delay_sum,a_delay_sum,b_delay_sum,delay_avg_mult100,a_delay_avg_mult100,b_delay_avg_mult100,delay_cnt,a_delay_cnt,b_delay_cnt,rtcp_avgfr_mult10,rtcp_avgjitter_mult10,lost,id_sensor,price_operator_mult100,price_operator_currency_id,price_customer_mult100,price_customer_currency_id,reason_sip_cause,reason_sip_text_id,reason_q850_cause,reason_q850_text_id,caller_silence,called_silence,caller_silence_end,called_silence_end,a_mos_xr_min_mult10,b_mos_xr_min_mult10,a_mos_xr_mult10,b_mos_xr_mult10,response_time_100,response_time_xxx,a_mos_f1_min_mult10,a_mos_f2_min_mult10,a_mos_adapt_min_mult10,b_mos_f1_min_mult10,b_mos_f2_min_mult10,b_mos_adapt_min_mult10,a_rtp_ptime,b_rtp_ptime,flags,ipaddr_caller,ipaddr_called,ipaddr_lat_sip_caller,ipaddr_lat_ip_called,ipaddr_lons_ip_caller,ipaddr_lons_ip_called
8382,76101362,2018-05-01 00:35:02,2018-05-01 00:35:25,23,21.0,0.0,2.0,810471,sanitized,174018,sanitized,sanitized,888856,sanitized,658888,1145337704,5060,3227975487,11000,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,1145337708.0,3227975487.0,1064.0,1010.0,0.0,0.0,156.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,1.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,801,,,,,,,16.0,119.0,,,,,,,,,1.0,208.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,68.68.119.104,192.102.255.63,37.751,43.6319,-97.822,-79.3716
8383,76100964,2018-05-01 00:13:22,2018-05-01 00:16:48,206,199.0,0.0,1.0,778371,sanitized,173877,sanitized,sanitized,160492,sanitized,294061,3495526702,5060,3227975251,11000,caller,3,1,200,0,33685504,0.0,1.0,0.0,0.0,1255003002.0,3227975251.0,10201.0,10068.0,0.0,0.0,,2.0,2.0,5.0,2.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,45.0,45.0,45.0,0.0,0.0,0.0,300.0,0.0,300.0,30000.0,0.0,30000.0,1.0,0.0,1.0,0.0,1.0,0.0,501,,255.0,,255.0,,,,,,,,,,,,,1.0,404.0,45.0,45.0,45.0,45.0,45.0,40.0,20.0,20.0,,208.89.129.46,192.102.254.83,43.6319,43.6319,-79.3716,-79.3716
8384,76100965,2018-05-01 00:13:24,2018-05-01 00:16:48,204,199.0,2.0,3.0,778371,sanitized,173877,sanitized,sanitized,186693,sanitized,396681,3227975251,11000,3227975504,5060,caller,3,1,200,0,46,1.0,0.0,0.0,0.0,3227975251.0,3341778438.0,9890.0,10073.0,0.0,0.0,2.0,,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,501,,255.0,,255.0,,,16.0,21.0,,,,,,,,,61.0,2682.0,45.0,45.0,41.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.83,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716
8385,76100968,2018-05-01 00:13:32,2018-05-01 00:16:57,205,199.0,3.0,,778371,sanitized,173877,sanitized,sanitized,186693,sanitized,396681,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,2622.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8386,76100971,2018-05-01 00:13:32,2018-05-01 00:16:57,205,199.0,3.0,,778371,sanitized,173877,sanitized,sanitized,186693,sanitized,396681,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,2622.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8387,76101002,2018-05-01 00:10:30,2018-05-01 00:12:20,110,102.0,1.0,1.0,778371,sanitized,173877,sanitized,sanitized,187723,sanitized,327781,3452798301,5060,3227975250,11000,caller,104,1,200,0,33692928,1.0,2.0,0.0,0.0,3452791560.0,3227975250.0,5399.0,5199.0,1.0,0.0,261.0,2.0,3.0,10.0,3.0,262.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,10.0,45.0,45.0,45.0,19.0,19.0,0.0,300.0,0.0,300.0,30000.0,0.0,30000.0,1.0,0.0,1.0,,,1.0,501,,255.0,,255.0,,,16.0,53.0,,,,,,,,,1.0,712.0,45.0,45.0,45.0,45.0,45.0,41.0,20.0,20.0,,205.205.133.93,192.102.254.82,45.5005,43.6319,-73.5684,-79.3716
8388,76100837,2018-05-01 00:10:41,2018-05-01 00:12:28,107,101.0,3.0,,778371,sanitized,173877,sanitized,sanitized,186693,sanitized,396681,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,53.0,,,,,,,,,1.0,3121.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8389,76100839,2018-05-01 00:10:41,2018-05-01 00:12:28,107,101.0,3.0,,778371,sanitized,173877,sanitized,sanitized,186693,sanitized,396681,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,53.0,,,,,,,,,1.0,3121.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8390,76100845,2018-05-01 00:10:32,2018-05-01 00:12:20,108,102.0,3.0,4.0,778371,sanitized,173877,sanitized,sanitized,186693,sanitized,396681,3227975250,11000,3227975504,5060,caller,3,1,200,0,46,1.0,0.0,0.0,0.0,3227975250.0,3341778438.0,5068.0,5205.0,0.0,0.0,2.0,,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,44.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,501,,255.0,,255.0,,,16.0,53.0,,,,,,,,,60.0,3181.0,45.0,45.0,40.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.82,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716
8391,76101763,2018-05-01 01:00:11,2018-05-01 01:00:13,2,1.0,1.0,1.0,780271,sanitized,172087,sanitized,sanitized,178044,sanitized,440871,3495526702,5060,3227975250,11000,caller,3,1,200,0,33691648,1.0,0.0,0.0,0.0,3429196867.0,3227975250.0,49.0,53.0,0.0,0.0,,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,,255.0,,255.0,,,,,,,,,,,,,1.0,1044.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,208.89.129.46,192.102.254.82,43.6319,43.6319,-79.3716,-79.3716
8392,76102034,2018-05-01 01:26:52,2018-05-01 01:26:58,6,4.0,1.0,2.0,780271,sanitized,172087,sanitized,sanitized,178044,sanitized,440871,3495526702,5060,3227975250,11000,caller,3,1,200,0,33691648,1.0,0.0,0.0,0.0,3429196867.0,3227975250.0,180.0,183.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,,255.0,,255.0,,,,,,,,,,,,,1.0,1419.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,208.89.129.46,192.102.254.82,43.6319,43.6319,-79.3716,-79.3716
8394,76103973,2018-05-01 10:34:24,2018-05-01 10:36:17,113,108.0,0.0,5.0,271,sanitized,172,sanitized,sanitized,device,sanitized,ecived,1654599251,11000,417208698,50834,caller,3,1,200,0,33685504,0.0,1.0,9.0,9.0,1654599251.0,417208698.0,5344.0,5359.0,0.0,0.0,2.0,3931.0,2.0,24.0,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,4.0,25.0,65535.0,0.0,0.0,16.0,71.0,0.0,0.0,9.0,24.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,120.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.83,24.222.25.122,40.7432,45.2,-75.2242,-64.1167
8395,76104819,2018-05-01 11:15:36,2018-05-01 11:16:34,58,54.0,0.0,4.0,271,sanitized,172,sanitized,sanitized,device,sanitized,ecived,1654599248,5060,417208698,5060,callee,3,1,200,0,33554432,0.0,1.0,9.0,9.0,1654599250.0,417208698.0,2655.0,2668.0,0.0,0.0,2.0,3931.0,3.0,24.0,27.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,3.0,28.0,,,,,,0.0,0.0,9.0,24.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,902,,255.0,,255.0,,,,,,,,,,,,,71.0,108.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.80,24.222.25.122,40.7432,45.2,-75.2242,-64.1167
8396,76105078,2018-05-01 11:25:29,2018-05-01 11:27:41,132,121.0,0.0,11.0,271,sanitized,172,sanitized,sanitized,device,sanitized,ecived,1654599251,11000,417208698,50834,caller,3,1,200,0,33685504,0.0,1.0,9.0,9.0,1654599251.0,417208698.0,6008.0,6027.0,1.0,2.0,2.0,3931.0,2.0,27.0,25.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,65535.0,1.0,1.0,4.0,24.0,65535.0,2.0,1.0,16.0,48.0,0.0,0.0,9.0,27.0,45.0,45.0,45.0,33.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,72.0,2.0,902,,255.0,,255.0,,,16.0,21.0,,,,,,,,,1.0,111.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,98.159.46.83,24.222.25.122,40.7432,45.2,-75.2242,-64.1167
8397,76108806,2018-05-01 12:14:19,2018-05-01 12:23:10,531,522.0,4.0,4.0,416961,sanitized,169614,sanitized,sanitized,186648,sanitized,846681,3227975250,11000,3227975504,5060,caller,3,1,200,0,46,1.0,0.0,0.0,0.0,3227975250.0,3341778438.0,26328.0,26357.0,0.0,0.0,2.0,,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,501,,255.0,,255.0,,,16.0,21.0,,,,,,,,,60.0,4005.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.82,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716
8398,76108583,2018-05-01 12:17:11,2018-05-01 12:20:37,206,185.0,5.0,5.0,416961,sanitized,169614,sanitized,sanitized,141683,sanitized,386141,3227975250,11000,3227975504,5060,caller,3,1,200,0,46,1.0,0.0,0.0,0.0,3227975250.0,3495526469.0,10022.0,10050.0,0.0,0.0,2.0,,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,501,,255.0,,255.0,,,16.0,21.0,,,,,,,,,60.0,5424.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.82,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716
8399,76108595,2018-05-01 12:17:20,2018-05-01 12:20:46,206,186.0,5.0,,416961,sanitized,169614,sanitized,sanitized,141683,sanitized,386141,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,5364.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8401,76108610,2018-05-01 12:17:20,2018-05-01 12:20:46,206,186.0,5.0,,416961,sanitized,169614,sanitized,sanitized,141683,sanitized,386141,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,5364.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8404,76109948,2018-05-01 12:32:46,2018-05-01 12:33:38,52,24.0,1.0,,416961,sanitized,169614,sanitized,sanitized,141670,sanitized,076141,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,397.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8405,76109951,2018-05-01 12:32:38,2018-05-01 12:33:29,51,24.0,0.0,0.0,416961,sanitized,169614,sanitized,sanitized,141670,sanitized,076141,3227975251,11000,3227975504,5060,caller,3,1,200,0,46,1.0,0.0,0.0,0.0,3227975251.0,3495526469.0,2552.0,2562.0,0.0,0.0,2.0,,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,501,,255.0,,255.0,,,16.0,21.0,,,,,,,,,61.0,458.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.83,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716
8408,76109959,2018-05-01 12:32:46,2018-05-01 12:33:38,52,24.0,1.0,,416961,sanitized,169614,sanitized,sanitized,141670,sanitized,076141,3227975251,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,397.0,,,,,,,,,,192.102.254.83,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8412,76108187,2018-05-01 12:15:15,2018-05-01 12:16:53,98,83.0,1.0,,416961,sanitized,169614,sanitized,sanitized,151957,sanitized,759151,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,586.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8414,76108205,2018-05-01 12:15:15,2018-05-01 12:16:53,98,83.0,1.0,,416961,sanitized,169614,sanitized,sanitized,151957,sanitized,759151,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,586.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8415,76108223,2018-05-01 12:15:07,2018-05-01 12:16:45,98,83.0,0.0,0.0,416961,sanitized,169614,sanitized,sanitized,151957,sanitized,759151,3227975250,11000,3227975504,5060,caller,3,1,200,0,46,1.0,0.0,0.0,0.0,3227975250.0,3495526469.0,4840.0,4866.0,0.0,0.0,2.0,,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,501,,255.0,,255.0,,,16.0,21.0,,,,,,,,,60.0,646.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.254.82,192.102.255.80,43.6319,43.6319,-79.3716,-79.3716
8416,76110281,2018-05-01 12:33:40,2018-05-01 12:36:41,181,177.0,1.0,2.0,416961,sanitized,169614,sanitized,sanitized,185534,sanitized,435581,3227975504,5060,3510265337,5060,caller,3,1,200,0,33554432,1.0,0.0,0.0,0.0,3227975506.0,3341778438.0,8943.0,8983.0,0.0,0.0,2.0,,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,802,,,,,,,16.0,21.0,,,,,,,,,4.0,1908.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.80,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8418,76110299,2018-05-01 12:33:40,2018-05-01 12:36:41,181,177.0,1.0,2.0,416961,sanitized,169614,sanitized,sanitized,185534,sanitized,435581,3227975506,11000,3510265337,5060,caller,3,1,200,0,33685504,1.0,0.0,0.0,0.0,3227975506.0,3341778438.0,8943.0,8985.0,0.0,0.0,2.0,,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,,,,,,0.0,0.0,0.0,2.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,801,,,,,,,16.0,21.0,,,,,,,,,1.0,1909.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,192.102.255.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8421,76108785,2018-05-01 12:14:27,2018-05-01 12:23:19,532,523.0,4.0,,416961,sanitized,169614,sanitized,sanitized,186648,sanitized,846681,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801,,,,,,,16.0,21.0,,,,,,,,,1.0,3944.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8422,76108791,2018-05-01 12:14:27,2018-05-01 12:23:19,532,523.0,4.0,,416961,sanitized,169614,sanitized,sanitized,186648,sanitized,846681,3227975250,11000,3510265337,5060,caller,3,1,200,0,33685504,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,,,,,,,16.0,21.0,,,,,,,,,1.0,3943.0,,,,,,,,,,192.102.254.82,209.58.101.249,43.6319,43.7797,-79.3716,-79.3813
8425,76108656,2018-05-01 12:17:13,2018-05-01 12:21:32,259,249.0,1.0,1.0,709861,sanitized,168907,sanitized,sanitized,186672,sanitized,276681,3495526702,5060,3227975496,5060,callee,3,1,200,0,131072,1.0,0.0,0.0,0.0,411685144.0,3227975507.0,12868.0,12847.0,0.0,0.0,,2.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,45.0,45.0,45.0,45.0,45.0,45.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802,,,,,,,16.0,21.0,,,,,,,,,1.0,377.0,45.0,45.0,45.0,45.0,45.0,45.0,20.0,20.0,,208.89.129.46,192.102.255.72,43.6319,43.6319,-79.3716,-79.3716
