"id_sensor","time","saddr","mosf1_min","mosf1_avg","mosf2_min","mosf2_avg","mosAD_min","mosAD_avg","jitter_max","jitter_avg","loss_max_mult10","loss_avg_mult10","counter"
501,"2018-05-30 01:33:10",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:33:10",1145337708,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:33:10",2892490143,42,42,45,45,45,45,3,3,0,0,1
501,"2018-05-30 01:33:10",3227975250,45,45,45,45,45,45,0,0,0,0,4
801,"2018-05-30 01:33:10",3227975486,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:33:10",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:33:10",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:10",3452791561,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:33:10",3461413490,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:20",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:33:20",1145337708,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:33:20",2892490143,42,42,45,45,45,45,2,2,0,0,1
501,"2018-05-30 01:33:20",3227975250,45,45,45,45,45,45,0,0,0,0,4
801,"2018-05-30 01:33:20",3227975486,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:33:20",3227975507,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:33:20",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:20",3452791561,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:33:20",3461413490,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:30",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:33:30",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:30",3227975250,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:33:30",3227975486,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:30",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:40",875246285,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:33:40",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:40",3227975250,45,45,45,45,45,45,0,0,0,0,4
801,"2018-05-30 01:33:40",3227975486,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:40",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:40",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:50",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:33:50",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:50",3227975250,45,45,45,45,45,45,0,0,0,0,5
801,"2018-05-30 01:33:50",3227975486,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:50",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:50",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:33:50",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:00",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:34:00",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:00",3096962905,45,45,45,45,45,45,4,4,0,0,1
501,"2018-05-30 01:34:00",3227975250,45,45,45,45,45,45,0,0,0,0,6
801,"2018-05-30 01:34:00",3227975486,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:00",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:00",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:00",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:10",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:34:10",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:10",3227975250,45,45,45,45,45,45,0,0,0,0,4
801,"2018-05-30 01:34:10",3227975486,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:10",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:10",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:20",875246285,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:34:20",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:20",3096962905,45,45,45,45,45,45,6,6,0,0,1
501,"2018-05-30 01:34:20",3227975250,45,45,45,45,45,45,0,0,0,0,5
801,"2018-05-30 01:34:20",3227975486,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:20",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:20",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:20",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:30",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:34:30",1145337708,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:34:30",1674006569,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:34:30",3096962905,45,45,45,45,45,45,5,5,0,0,1
501,"2018-05-30 01:34:30",3227975250,45,45,45,45,45,45,0,0,0,0,5
501,"2018-05-30 01:34:30",3227975251,45,45,45,45,45,45,13,5,0,0,4
801,"2018-05-30 01:34:30",3227975486,45,45,45,45,40,41,0,0,0,0,2
501,"2018-05-30 01:34:30",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:30",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:30",3495527062,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:34:30",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:40",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:34:40",1145337708,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:34:40",3096962905,45,45,45,45,45,45,11,11,0,0,1
501,"2018-05-30 01:34:40",3227975250,45,45,45,45,45,45,0,0,0,0,6
501,"2018-05-30 01:34:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:34:40",3227975486,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:40",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:40",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:40",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:40",3495527062,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:40",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:50",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:34:50",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:50",3096962905,45,45,45,45,45,45,11,11,0,0,1
501,"2018-05-30 01:34:50",3227975250,45,45,45,45,45,45,0,0,0,0,6
501,"2018-05-30 01:34:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:34:50",3227975486,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:34:50",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:50",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:50",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:50",3495527062,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:34:50",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:00",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:35:00",1145337708,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:35:00",1674006569,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:00",3096962905,45,45,45,45,45,45,11,11,0,0,1
501,"2018-05-30 01:35:00",3227975250,45,45,45,45,45,45,13,2,0,0,8
501,"2018-05-30 01:35:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:35:00",3227975486,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:35:00",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:00",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:00",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:00",3495527062,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:35:00",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:10",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:35:10",1145337708,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:35:10",1674006569,45,45,45,45,45,45,1,1,0,0,1
501,"2018-05-30 01:35:10",3096962905,42,42,43,43,42,42,12,12,0,0,1
501,"2018-05-30 01:35:10",3227975250,45,45,45,45,45,45,13,2,0,0,8
501,"2018-05-30 01:35:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:35:10",3227975486,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:35:10",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:10",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:10",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:10",3495527062,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:35:10",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:20",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:35:20",1145337152,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:35:20",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:20",1674006569,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:20",3096962905,45,45,45,45,45,45,12,12,0,0,1
501,"2018-05-30 01:35:20",3227975250,45,45,45,45,43,44,13,3,0,0,6
501,"2018-05-30 01:35:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:35:20",3227975486,45,45,45,45,40,41,0,0,0,0,2
801,"2018-05-30 01:35:20",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:20",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:20",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:20",3495527062,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:35:20",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:30",875246285,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:35:30",1145337152,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:35:30",1145337708,45,45,45,45,45,45,0,0,0,0,4
501,"2018-05-30 01:35:30",1674006569,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:30",3096962905,45,45,45,45,45,45,12,12,0,0,1
501,"2018-05-30 01:35:30",3227975250,45,45,45,45,43,44,13,2,0,0,8
501,"2018-05-30 01:35:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:35:30",3227975486,45,45,45,45,45,45,0,0,0,0,4
801,"2018-05-30 01:35:30",3227975507,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:30",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:30",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:30",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:30",3495527062,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:35:30",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:40",875246285,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:35:40",1674006569,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:40",3096962905,45,45,45,45,45,45,13,13,0,0,1
501,"2018-05-30 01:35:40",3227975250,45,45,45,45,45,45,13,2,0,0,8
501,"2018-05-30 01:35:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:35:40",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:40",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:40",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:40",3495527062,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:35:40",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:50",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:35:50",1145337708,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:50",1674006569,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:50",3096962905,45,45,45,45,45,45,13,13,0,0,1
501,"2018-05-30 01:35:50",3227975250,45,45,45,45,45,45,13,2,0,0,8
501,"2018-05-30 01:35:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:35:50",3227975486,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:50",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:50",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:50",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:35:50",3495527062,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:35:50",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:00",875246285,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:36:00",1674006569,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:00",3227975250,45,45,45,45,45,45,13,3,0,0,6
501,"2018-05-30 01:36:00",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:00",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:00",3495527062,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:36:10",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:10",3096962905,45,45,45,45,45,45,13,13,0,0,1
501,"2018-05-30 01:36:10",3227975250,45,45,45,45,45,45,0,0,0,0,5
501,"2018-05-30 01:36:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:36:10",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:10",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:10",3495526937,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:36:10",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:10",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:20",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:36:20",1816071814,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:20",3096962905,45,45,45,45,45,45,13,13,0,0,1
501,"2018-05-30 01:36:20",3227975250,45,45,45,45,45,45,0,0,0,0,5
501,"2018-05-30 01:36:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:36:20",3227975506,45,45,45,45,40,40,0,0,0,0,2
501,"2018-05-30 01:36:20",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:20",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:20",3495527062,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:36:20",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:20",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:30",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:36:30",1816071814,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:30",3096962905,42,42,43,43,42,42,13,13,1,1,1
501,"2018-05-30 01:36:30",3227975250,45,45,45,45,45,45,0,0,0,0,6
501,"2018-05-30 01:36:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:36:30",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:36:30",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:30",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:30",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:30",3495527062,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:36:30",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:30",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:40",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:36:40",1816071814,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:40",3096962905,45,45,45,45,45,45,13,13,0,0,1
501,"2018-05-30 01:36:40",3227975250,45,45,45,45,45,45,0,0,0,0,6
501,"2018-05-30 01:36:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:36:40",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:36:40",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:40",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:40",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:40",3495527062,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:40",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:50",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:36:50",1816071814,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:50",3096962905,45,45,45,45,45,45,13,13,1,1,1
501,"2018-05-30 01:36:50",3227975250,45,45,45,45,43,44,0,0,0,0,6
501,"2018-05-30 01:36:50",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:36:50",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:36:50",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:50",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:50",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:50",3495527062,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:36:50",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:36:50",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:00",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:37:00",1816071814,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:00",3096962905,45,45,45,45,45,45,13,13,0,0,1
501,"2018-05-30 01:37:00",3227975250,45,45,45,45,45,45,0,0,0,0,6
501,"2018-05-30 01:37:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:37:00",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:37:00",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:00",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:00",3495526937,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:00",3495527062,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:37:00",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:00",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:10",875246285,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:37:10",1255003002,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:37:10",1816071814,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:10",3227975250,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:37:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:37:10",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:37:10",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:10",3495527062,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:37:10",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:10",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:20",875246285,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:37:20",1816071814,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:20",3227975250,45,45,45,45,40,43,0,0,0,0,6
501,"2018-05-30 01:37:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:37:20",3227975506,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:20",3341778438,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:20",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:20",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:20",3495527062,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:37:20",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:20",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:30",875246285,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:37:30",1255003002,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:37:30",1816071814,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:30",3227975250,45,45,45,45,45,45,0,0,0,0,6
501,"2018-05-30 01:37:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:37:30",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:37:30",3341778438,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:30",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:30",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:30",3495527062,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:37:30",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:30",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:40",875246285,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:37:40",1255003002,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:37:40",1816071814,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:40",3227975250,45,45,45,45,45,45,0,0,0,0,6
501,"2018-05-30 01:37:40",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:37:40",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:37:40",3341778438,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:40",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:40",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:40",3495527062,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:37:40",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:40",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:50",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:37:50",1816071814,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:50",3227975250,45,45,45,45,45,45,0,0,0,0,3
801,"2018-05-30 01:37:50",3227975506,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:37:50",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:37:50",3495527062,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:37:50",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:00",875246285,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:00",3227975250,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:38:00",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:38:00",3227975506,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:00",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:00",3452791561,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:38:00",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:00",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:10",875246285,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:38:10",1816071814,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:38:10",3227975250,45,45,45,45,45,45,0,0,0,0,4
501,"2018-05-30 01:38:10",3227975251,45,45,45,45,45,45,0,0,0,0,2
801,"2018-05-30 01:38:10",3227975506,45,45,45,45,45,45,0,0,0,0,3
501,"2018-05-30 01:38:10",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:10",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:10",3495527062,45,45,45,45,45,45,0,0,0,0,1
801,"2018-05-30 01:38:10",3631984747,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:10",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:20",875246285,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:38:20",3227975250,45,45,45,45,45,45,0,0,0,0,4
501,"2018-05-30 01:38:20",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:38:20",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:20",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:20",3495527062,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:20",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:30",875246285,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:38:30",3227975250,45,45,45,45,45,45,0,0,0,0,4
501,"2018-05-30 01:38:30",3227975251,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:38:30",3452791560,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:30",3452791561,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:30",3495527062,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:30",3640363090,45,45,45,45,45,45,0,0,0,0,1
501,"2018-05-30 01:38:40",875246285,45,45,45,45,45,45,0,0,0,0,2
501,"2018-05-30 01:38:40",3227975250,45,45,45,45,45,45,0,0,0,0,4
501,"2018-05-30 01:38:40",3452791560,45,45,45,45,45,45,0,0,0,0,1
