,,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_asip,b_saddr_asn,b_saddr_asorg,b_saddr_asip
69440228,2018-02-27,3227975506,1076027113,393755,CloudPBX,192.102.255.82,13768,Cogeco Peer 1,64.34.222.233
70770703,2018-03-09,3227975251,1076027113,395152,CloudPBX,192.102.254.83,13768,Cogeco Peer 1,64.34.222.233
68028719,2018-02-13,3227975506,1076340128,393755,CloudPBX,192.102.255.82,7794,Execulink Telecom Inc.,64.39.165.160
64513506,2018-01-02,3227975506,1076342998,393755,CloudPBX,192.102.255.82,7794,Execulink Telecom Inc.,64.39.176.214
64518821,2018-01-02,3227975507,1076342998,393755,CloudPBX,192.102.255.83,7794,Execulink Telecom Inc.,64.39.176.214
64762000,2018-01-04,3227975250,1076342998,395152,CloudPBX,192.102.254.82,7794,Execulink Telecom Inc.,64.39.176.214
64763796,2018-01-04,3227975251,1076342998,395152,CloudPBX,192.102.254.83,7794,Execulink Telecom Inc.,64.39.176.214
70317823,2018-03-06,1654599251,1076342998,395766,CloudPBX,98.159.46.83,7794,Execulink Telecom Inc.,64.39.176.214
75682481,2018-04-26,1654599250,1076342998,395766,CloudPBX,98.159.46.82,7794,Execulink Telecom Inc.,64.39.176.214
68127726,2018-02-13,3227975250,1076757682,395152,CloudPBX,192.102.254.82,40029,Novus Entertainment Inc.,64.46.4.178
77169008,2018-05-10,3227975251,1076757682,395152,CloudPBX,192.102.254.83,40029,Novus Entertainment Inc.,64.46.4.178
72487918,2018-03-26,3227975507,1077447518,393755,CloudPBX,192.102.255.83,15102,WiBand Communications,64.56.139.94
64535131,2018-01-02,3227975250,1077449335,395152,CloudPBX,192.102.254.82,15102,WiBand Communications,64.56.146.119
64562706,2018-01-02,3227975251,1077449335,395152,CloudPBX,192.102.254.83,15102,WiBand Communications,64.56.146.119
77953305,2018-05-18,1654599251,1077449335,395766,CloudPBX,98.159.46.83,15102,WiBand Communications,64.56.146.119
77821190,2018-05-17,1654599251,1079409924,395766,CloudPBX,98.159.46.83,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.4
71531089,2018-03-16,3227975506,1079409925,393755,CloudPBX,192.102.255.82,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.5
64600445,2018-01-03,3227975250,1079409928,395152,CloudPBX,192.102.254.82,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.8
64611211,2018-01-03,3227975251,1079409928,395152,CloudPBX,192.102.254.83,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.8
64749915,2018-01-04,3227975507,1079409928,393755,CloudPBX,192.102.255.83,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.8
64937679,2018-01-08,3227975506,1079409928,393755,CloudPBX,192.102.255.82,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.8
65172719,2018-01-10,1654599250,1079409928,395766,CloudPBX,98.159.46.82,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.8
70171792,2018-03-05,1654599251,1079409928,395766,CloudPBX,98.159.46.83,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.8
64520144,2018-01-02,3227975507,1079409929,393755,CloudPBX,192.102.255.83,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.9
64621858,2018-01-03,3227975251,1079409929,395152,CloudPBX,192.102.254.83,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.9
64642702,2018-01-03,3227975250,1079409929,395152,CloudPBX,192.102.254.82,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.9
64926062,2018-01-08,3227975506,1079409929,393755,CloudPBX,192.102.255.82,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.9
70110097,2018-03-05,1654599251,1079409929,395766,CloudPBX,98.159.46.83,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.9
70282788,2018-03-06,1654599250,1079409929,395766,CloudPBX,98.159.46.82,6453,TATA COMMUNICATIONS (AMERICA) INC,64.86.125.9
64769519,2018-01-04,3227975506,1081962349,393755,CloudPBX,192.102.255.82,53802,382 Communications Corporation,64.125.111.109
67833681,2018-02-09,3227975250,1081962349,395152,CloudPBX,192.102.254.82,53802,382 Communications Corporation,64.125.111.109
71335351,2018-03-15,1654599250,1081962349,395766,CloudPBX,98.159.46.82,53802,382 Communications Corporation,64.125.111.109
71579474,2018-03-16,3227975507,1081962349,393755,CloudPBX,192.102.255.83,53802,382 Communications Corporation,64.125.111.109
73340092,2018-04-03,3227975507,1082758426,393755,CloudPBX,192.102.255.83,21949,Beanfield Technologies Inc.,64.137.149.26
64515199,2018-01-02,3227975506,1082947124,393755,CloudPBX,192.102.255.82,40788,Start Communications,64.140.118.52
64515735,2018-01-02,3227975507,1082947124,393755,CloudPBX,192.102.255.83,40788,Start Communications,64.140.118.52
66131666,2018-01-23,1654599251,1082947124,395766,CloudPBX,98.159.46.83,40788,Start Communications,64.140.118.52
78126523,2018-05-23,3227975251,1082947124,395152,CloudPBX,192.102.254.83,40788,Start Communications,64.140.118.52
78128061,2018-05-23,3227975250,1082947124,395152,CloudPBX,192.102.254.82,40788,Start Communications,64.140.118.52
78136964,2018-05-23,1654599250,1082947124,395766,CloudPBX,98.159.46.82,40788,Start Communications,64.140.118.52
64510398,2018-01-02,3227975506,1082947125,393755,CloudPBX,192.102.255.82,40788,Start Communications,64.140.118.53
64511734,2018-01-02,3227975507,1082947125,393755,CloudPBX,192.102.255.83,40788,Start Communications,64.140.118.53
66110222,2018-01-23,1654599250,1082947125,395766,CloudPBX,98.159.46.82,40788,Start Communications,64.140.118.53
66127874,2018-01-23,1654599251,1082947125,395766,CloudPBX,98.159.46.83,40788,Start Communications,64.140.118.53
66131916,2018-01-23,3227975250,1082947125,395152,CloudPBX,192.102.254.82,40788,Start Communications,64.140.118.53
66137278,2018-01-23,3227975251,1082947125,395152,CloudPBX,192.102.254.83,40788,Start Communications,64.140.118.53
64552473,2018-01-02,3227975506,1082947184,393755,CloudPBX,192.102.255.82,40788,Start Communications,64.140.118.112
64620527,2018-01-03,3227975507,1082947184,393755,CloudPBX,192.102.255.83,40788,Start Communications,64.140.118.112
66099210,2018-01-23,3227975251,1082947184,395152,CloudPBX,192.102.254.83,40788,Start Communications,64.140.118.112
66123274,2018-01-23,1654599250,1082947184,395766,CloudPBX,98.159.46.82,40788,Start Communications,64.140.118.112
66131060,2018-01-23,3227975250,1082947184,395152,CloudPBX,192.102.254.82,40788,Start Communications,64.140.118.112
78139608,2018-05-23,1654599251,1082947184,395766,CloudPBX,98.159.46.83,40788,Start Communications,64.140.118.112
64718638,2018-01-04,3227975250,1082947281,395152,CloudPBX,192.102.254.82,40788,Start Communications,64.140.118.209
64718830,2018-01-04,3227975251,1082947281,395152,CloudPBX,192.102.254.83,40788,Start Communications,64.140.118.209
73716103,2018-04-06,3227975506,1082947281,393755,CloudPBX,192.102.255.82,40788,Start Communications,64.140.118.209
64504903,2018-01-02,3227975507,1082947488,393755,CloudPBX,192.102.255.83,40788,Start Communications,64.140.119.160
64510516,2018-01-02,3227975506,1082947488,393755,CloudPBX,192.102.255.82,40788,Start Communications,64.140.119.160
66112955,2018-01-23,1654599251,1082947488,395766,CloudPBX,98.159.46.83,40788,Start Communications,64.140.119.160
66116906,2018-01-23,3227975251,1082947488,395152,CloudPBX,192.102.254.83,40788,Start Communications,64.140.119.160
78130990,2018-05-23,1654599250,1082947488,395766,CloudPBX,98.159.46.82,40788,Start Communications,64.140.119.160
78150042,2018-05-23,3227975250,1082947488,395152,CloudPBX,192.102.254.82,40788,Start Communications,64.140.119.160
64505963,2018-01-02,3227975506,1082947564,393755,CloudPBX,192.102.255.82,40788,Start Communications,64.140.119.236
64508008,2018-01-02,3227975507,1082947564,393755,CloudPBX,192.102.255.83,40788,Start Communications,64.140.119.236
64654235,2018-01-03,3227975251,1082947564,395152,CloudPBX,192.102.254.83,40788,Start Communications,64.140.119.236
64677831,2018-01-03,3227975250,1082947564,395152,CloudPBX,192.102.254.82,40788,Start Communications,64.140.119.236
66109691,2018-01-23,1654599250,1082947564,395766,CloudPBX,98.159.46.82,40788,Start Communications,64.140.119.236
66120368,2018-01-23,1654599251,1082947564,395766,CloudPBX,98.159.46.83,40788,Start Communications,64.140.119.236
76210182,2018-05-01,3227975506,1082990846,393755,CloudPBX,192.102.255.82,6327,Shaw Communications Inc.,64.141.32.254
68746631,2018-02-20,3227975506,1083627210,393755,CloudPBX,192.102.255.82,15146,Cable Bahamas,64.150.214.202
64631338,2018-01-03,3227975507,1084138055,393755,CloudPBX,192.102.255.83,11774,"Broadvox, LLC",64.158.162.71
64631939,2018-01-03,3227975506,1084138055,393755,CloudPBX,192.102.255.82,11774,"Broadvox, LLC",64.158.162.71
64938861,2018-01-08,3227975250,1084138055,395152,CloudPBX,192.102.254.82,11774,"Broadvox, LLC",64.158.162.71
65801704,2018-01-18,1654599251,1084138055,395766,CloudPBX,98.159.46.83,11774,"Broadvox, LLC",64.158.162.71
66033606,2018-01-22,3227975251,1084138055,395152,CloudPBX,192.102.254.83,11774,"Broadvox, LLC",64.158.162.71
70399968,2018-03-07,1654599250,1084138055,395766,CloudPBX,98.159.46.82,11774,"Broadvox, LLC",64.158.162.71
64632059,2018-01-03,3227975507,1084138063,393755,CloudPBX,192.102.255.83,11774,"Broadvox, LLC",64.158.162.79
64943008,2018-01-08,3227975250,1084138063,395152,CloudPBX,192.102.254.82,11774,"Broadvox, LLC",64.158.162.79
64996906,2018-01-08,3227975506,1084138063,393755,CloudPBX,192.102.255.82,11774,"Broadvox, LLC",64.158.162.79
65254156,2018-01-11,1654599250,1084138063,395766,CloudPBX,98.159.46.82,11774,"Broadvox, LLC",64.158.162.79
65642188,2018-01-17,3227975251,1084138063,395152,CloudPBX,192.102.254.83,11774,"Broadvox, LLC",64.158.162.79
70704616,2018-03-09,1654599251,1084138063,395766,CloudPBX,98.159.46.83,11774,"Broadvox, LLC",64.158.162.79
65694597,2018-01-17,3227975507,1084138064,393755,CloudPBX,192.102.255.83,11774,"Broadvox, LLC",64.158.162.80
67587776,2018-02-07,3227975251,1084138064,395152,CloudPBX,192.102.254.83,11774,"Broadvox, LLC",64.158.162.80
68823884,2018-02-20,3227975250,1084138064,395152,CloudPBX,192.102.254.82,11774,"Broadvox, LLC",64.158.162.80
70688315,2018-03-09,1654599251,1084138064,395766,CloudPBX,98.159.46.83,11774,"Broadvox, LLC",64.158.162.80
71211386,2018-03-14,3227975506,1084138064,393755,CloudPBX,192.102.255.82,11774,"Broadvox, LLC",64.158.162.80
64595626,2018-01-03,3227975251,1084138065,395152,CloudPBX,192.102.254.83,11774,"Broadvox, LLC",64.158.162.81
65191818,2018-01-10,3227975506,1084138065,393755,CloudPBX,192.102.255.82,11774,"Broadvox, LLC",64.158.162.81
65381002,2018-01-12,3227975507,1084138065,393755,CloudPBX,192.102.255.83,11774,"Broadvox, LLC",64.158.162.81
65737337,2018-01-17,3227975250,1084138065,395152,CloudPBX,192.102.254.82,11774,"Broadvox, LLC",64.158.162.81
70709357,2018-03-09,1654599250,1084138065,395766,CloudPBX,98.159.46.82,11774,"Broadvox, LLC",64.158.162.81
72999570,2018-03-29,1654599251,1084138065,395766,CloudPBX,98.159.46.83,11774,"Broadvox, LLC",64.158.162.81
64553119,2018-01-02,3227975251,1085557588,395152,CloudPBX,192.102.254.83,852,TELUS Communications Inc.,64.180.75.84
64684609,2018-01-03,3227975250,1085557588,395152,CloudPBX,192.102.254.82,852,TELUS Communications Inc.,64.180.75.84
69513932,2018-02-27,3227975250,1085600270,395152,CloudPBX,192.102.254.82,852,TELUS Communications Inc.,64.180.242.14
69518023,2018-02-27,3227975251,1085600270,395152,CloudPBX,192.102.254.83,852,TELUS Communications Inc.,64.180.242.14
66866477,2018-01-31,3227975251,1085600433,395152,CloudPBX,192.102.254.83,852,TELUS Communications Inc.,64.180.242.177
66875260,2018-02-01,3227975250,1085600433,395152,CloudPBX,192.102.254.82,852,TELUS Communications Inc.,64.180.242.177
72925790,2018-03-29,1654599250,1085856389,395766,CloudPBX,98.159.46.82,26288,Keewaytinook Okimakanak,64.184.218.133
78728594,2018-05-31,3227975507,1088696115,393755,CloudPBX,192.102.255.83,577,Bell Canada,64.228.47.51
66062718,2018-01-23,3227975506,1088700488,393755,CloudPBX,192.102.255.82,577,Bell Canada,64.228.64.72
66081939,2018-01-23,3227975507,1088700488,393755,CloudPBX,192.102.255.83,577,Bell Canada,64.228.64.72
66108368,2018-01-23,3227975250,1088700488,395152,CloudPBX,192.102.254.82,577,Bell Canada,64.228.64.72
66116206,2018-01-23,1654599250,1088700488,395766,CloudPBX,98.159.46.82,577,Bell Canada,64.228.64.72
64713019,2018-01-04,3227975507,1088785454,393755,CloudPBX,192.102.255.83,577,Bell Canada,64.229.140.46
64714802,2018-01-04,3227975506,1088785454,393755,CloudPBX,192.102.255.82,577,Bell Canada,64.229.140.46
64718364,2018-01-04,3227975250,1088785454,395152,CloudPBX,192.102.254.82,577,Bell Canada,64.229.140.46
64754900,2018-01-04,3227975251,1088785454,395152,CloudPBX,192.102.254.83,577,Bell Canada,64.229.140.46
64830338,2018-01-05,1654599251,1088785454,395766,CloudPBX,98.159.46.83,577,Bell Canada,64.229.140.46
64927029,2018-01-08,1654599250,1088785454,395766,CloudPBX,98.159.46.82,577,Bell Canada,64.229.140.46
77652313,2018-05-15,3227975506,1088785852,393755,CloudPBX,192.102.255.82,577,Bell Canada,64.229.141.188
77654791,2018-05-15,1654599251,1088785852,395766,CloudPBX,98.159.46.83,577,Bell Canada,64.229.141.188
77661936,2018-05-15,1654599250,1088785852,395766,CloudPBX,98.159.46.82,577,Bell Canada,64.229.141.188
77690484,2018-05-15,3227975507,1088785852,393755,CloudPBX,192.102.255.83,577,Bell Canada,64.229.141.188
77918407,2018-05-18,3227975250,1088785852,395152,CloudPBX,192.102.254.82,577,Bell Canada,64.229.141.188
78128483,2018-05-23,3227975251,1088785852,395152,CloudPBX,192.102.254.83,577,Bell Canada,64.229.141.188
74534188,2018-04-14,3227975506,1088786873,393755,CloudPBX,192.102.255.82,577,Bell Canada,64.229.145.185
76696632,2018-05-07,3227975506,1088896048,393755,CloudPBX,192.102.255.82,577,Bell Canada,64.231.60.48
76702990,2018-05-07,3227975507,1088896048,393755,CloudPBX,192.102.255.83,577,Bell Canada,64.231.60.48
77767901,2018-05-16,3227975506,1088896161,393755,CloudPBX,192.102.255.82,577,Bell Canada,64.231.60.161
77819290,2018-05-17,3227975507,1088896161,393755,CloudPBX,192.102.255.83,577,Bell Canada,64.231.60.161
78128948,2018-05-23,3227975250,1088896161,395152,CloudPBX,192.102.254.82,577,Bell Canada,64.231.60.161
78155441,2018-05-23,3227975251,1088896161,395152,CloudPBX,192.102.254.83,577,Bell Canada,64.231.60.161
78202736,2018-05-23,1654599251,1088896161,395766,CloudPBX,98.159.46.83,577,Bell Canada,64.231.60.161
64506983,2018-01-02,3227975506,1088896207,393755,CloudPBX,192.102.255.82,577,Bell Canada,64.231.60.207
64514335,2018-01-02,3227975507,1088896207,393755,CloudPBX,192.102.255.83,577,Bell Canada,64.231.60.207
66120403,2018-01-23,3227975251,1088896207,395152,CloudPBX,192.102.254.83,577,Bell Canada,64.231.60.207
66133813,2018-01-23,1654599250,1088896207,395766,CloudPBX,98.159.46.82,577,Bell Canada,64.231.60.207
67644186,2018-02-08,3227975251,1090360458,395152,CloudPBX,192.102.254.83,19171,Stargate Connections Inc.,64.253.148.138
68341617,2018-02-15,3227975250,1090360458,395152,CloudPBX,192.102.254.82,19171,Stargate Connections Inc.,64.253.148.138
64524761,2018-01-02,3227975251,1090360462,395152,CloudPBX,192.102.254.83,19171,Stargate Connections Inc.,64.253.148.142
64526943,2018-01-02,3227975250,1090360462,395152,CloudPBX,192.102.254.82,19171,Stargate Connections Inc.,64.253.148.142
67347101,2018-02-06,3227975507,1090360462,393755,CloudPBX,192.102.255.83,19171,Stargate Connections Inc.,64.253.148.142
68297085,2018-02-15,3227975506,1090360462,393755,CloudPBX,192.102.255.82,19171,Stargate Connections Inc.,64.253.148.142
70657567,2018-03-09,1654599250,1090360462,395766,CloudPBX,98.159.46.82,19171,Stargate Connections Inc.,64.253.148.142
77956074,2018-05-18,1654599251,1090360462,395766,CloudPBX,98.159.46.83,19171,Stargate Connections Inc.,64.253.148.142
64546161,2018-01-02,3227975251,1090360550,395152,CloudPBX,192.102.254.83,19171,Stargate Connections Inc.,64.253.148.230
64552964,2018-01-02,3227975250,1090360550,395152,CloudPBX,192.102.254.82,19171,Stargate Connections Inc.,64.253.148.230
69066327,2018-02-22,3227975506,1090360550,393755,CloudPBX,192.102.255.82,19171,Stargate Connections Inc.,64.253.148.230
77958399,2018-05-18,1654599251,1090360550,395766,CloudPBX,98.159.46.83,19171,Stargate Connections Inc.,64.253.148.230
77960793,2018-05-18,1654599250,1090360550,395766,CloudPBX,98.159.46.82,19171,Stargate Connections Inc.,64.253.148.230
77968160,2018-05-18,3227975507,1090360550,393755,CloudPBX,192.102.255.83,19171,Stargate Connections Inc.,64.253.148.230
64543013,2018-01-02,3227975250,1090360654,395152,CloudPBX,192.102.254.82,19171,Stargate Connections Inc.,64.253.149.78
64561665,2018-01-02,3227975251,1090360654,395152,CloudPBX,192.102.254.83,19171,Stargate Connections Inc.,64.253.149.78
69061990,2018-02-22,3227975507,1090360654,393755,CloudPBX,192.102.255.83,19171,Stargate Connections Inc.,64.253.149.78
73005727,2018-03-30,3227975506,1090360654,393755,CloudPBX,192.102.255.82,19171,Stargate Connections Inc.,64.253.149.78
77957311,2018-05-18,1654599251,1090360654,395766,CloudPBX,98.159.46.83,19171,Stargate Connections Inc.,64.253.149.78
77962171,2018-05-18,1654599250,1090360654,395766,CloudPBX,98.159.46.82,19171,Stargate Connections Inc.,64.253.149.78
64544304,2018-01-02,3227975250,1090360762,395152,CloudPBX,192.102.254.82,19171,Stargate Connections Inc.,64.253.149.186
64546257,2018-01-02,3227975251,1090360762,395152,CloudPBX,192.102.254.83,19171,Stargate Connections Inc.,64.253.149.186
64519009,2018-01-02,3227975251,1090360938,395152,CloudPBX,192.102.254.83,19171,Stargate Connections Inc.,64.253.150.106
64525318,2018-01-02,3227975250,1090360938,395152,CloudPBX,192.102.254.82,19171,Stargate Connections Inc.,64.253.150.106
77959564,2018-05-18,1654599251,1090360938,395766,CloudPBX,98.159.46.83,19171,Stargate Connections Inc.,64.253.150.106
77959707,2018-05-18,3227975507,1090360938,393755,CloudPBX,192.102.255.83,19171,Stargate Connections Inc.,64.253.150.106
77966389,2018-05-18,1654599250,1090360938,395766,CloudPBX,98.159.46.82,19171,Stargate Connections Inc.,64.253.150.106
77967223,2018-05-18,3227975506,1090360938,393755,CloudPBX,192.102.255.82,19171,Stargate Connections Inc.,64.253.150.106
64562415,2018-01-02,3227975507,1090361019,393755,CloudPBX,192.102.255.83,19171,Stargate Connections Inc.,64.253.150.187
64570645,2018-01-02,3227975506,1090361019,393755,CloudPBX,192.102.255.82,19171,Stargate Connections Inc.,64.253.150.187
64572677,2018-01-02,3227975251,1090361019,395152,CloudPBX,192.102.254.83,19171,Stargate Connections Inc.,64.253.150.187
64574109,2018-01-02,3227975250,1090361019,395152,CloudPBX,192.102.254.82,19171,Stargate Connections Inc.,64.253.150.187
66154155,2018-01-23,1654599250,1090361019,395766,CloudPBX,98.159.46.82,19171,Stargate Connections Inc.,64.253.150.187
78184369,2018-05-23,1654599251,1090361019,395766,CloudPBX,98.159.46.83,19171,Stargate Connections Inc.,64.253.150.187
64553210,2018-01-02,3227975251,1090361030,395152,CloudPBX,192.102.254.83,19171,Stargate Connections Inc.,64.253.150.198
64635649,2018-01-03,3227975250,1090361030,395152,CloudPBX,192.102.254.82,19171,Stargate Connections Inc.,64.253.150.198
64680449,2018-01-03,3227975251,1090361954,395152,CloudPBX,192.102.254.83,19171,Stargate Connections Inc.,64.253.154.98
64685135,2018-01-03,3227975250,1090361954,395152,CloudPBX,192.102.254.82,19171,Stargate Connections Inc.,64.253.154.98
64524929,2018-01-02,3227975250,1090362003,395152,CloudPBX,192.102.254.82,19171,Stargate Connections Inc.,64.253.154.147
64526942,2018-01-02,3227975251,1090362003,395152,CloudPBX,192.102.254.83,19171,Stargate Connections Inc.,64.253.154.147
