,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,send_A
18530,1268596475,3227975250,852,TELUS Communications Inc.,75.157.62.251,49.0384,-122.3485,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
18571,3227975250,3236611778,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,14007,Skyway West,192.234.198.194,49.222,-123.0683,False
18572,1178711303,3227975250,6327,Shaw Communications Inc.,70.65.181.7,49.6511,-112.8351,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
18609,3638379657,3227975506,7992,Cogeco Cable,216.221.68.137,42.9578,-82.2777,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
18664,1232637488,3227975506,7922,"Comcast Cable Communications, LLC",73.120.142.48,28.8743,-81.686,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
18736,855405977,1654599251,7922,"Comcast Cable Communications, LLC",50.252.117.153,41.7195,-86.2064,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
18903,1654599251,2393257380,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,855,Bell Canada,142.166.53.164,47.5334,-52.7595,False
18932,3227975507,1676935419,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.244.0.251,43.0614,-80.9943,False
18960,3227975507,1663736670,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7018,"AT&T Services, Inc.",99.42.155.94,37.751,-97.822,False
18988,3227975506,405971680,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.162.224,43.323,-79.8092,False
19055,3227975507,3638379076,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,7992,Cogeco Cable,216.221.66.68,42.9888,-82.3592,False
19096,3475125993,3227975250,6171,WorldGate,207.34.54.233,53.4154,-113.4178,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
19126,1654599250,2730633589,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7018,"AT&T Services, Inc.",162.194.41.117,39.8512,-86.2651,False
19133,2393257102,1654599251,855,Bell Canada,142.166.52.142,47.5334,-52.7595,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
19183,1654599251,1668866301,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7018,"AT&T Services, Inc.",99.120.224.253,42.5038,-83.4764,False
19261,3227975506,1676361733,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.235.64.5,43.8177,-79.2819,False
19263,3227975506,1745054491,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",104.3.107.27,39.7132,-86.2617,False
19271,3096535828,3227975506,577,Bell Canada,184.145.99.20,44.3572,-79.6929,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
19327,3626900266,3227975506,11478,Openface Inc.,216.46.27.42,45.47,-73.6686,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
19533,3227975506,755174458,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.12.58,43.2055,-79.9004,False
19559,851532189,1654599251,7922,"Comcast Cable Communications, LLC",50.193.89.157,42.2639,-88.8443,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
19604,3227975507,1217073606,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,72.139.17.198,43.75,-79.3978,False
19644,755177515,3227975507,40788,Start Communications,45.3.24.43,43.0233,-81.1643,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
19709,3475125866,3227975506,6171,WorldGate,207.34.54.106,53.4154,-113.4178,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
19711,407950571,3227975250,6327,Shaw Communications Inc.,24.80.212.235,49.2788,-123.1139,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
19712,1229012093,1654599250,7922,"Comcast Cable Communications, LLC",73.65.60.125,44.9198,-93.4832,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
19713,1654599250,215430723,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7018,"AT&T Services, Inc.",12.215.54.67,37.751,-97.822,False
19727,411891757,3227975506,40788,Start Communications,24.140.248.45,42.9888,-82.3592,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
19740,755174458,3227975507,40788,Start Communications,45.3.12.58,43.2055,-79.9004,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
19760,1676003536,1654599251,812,Rogers Communications Canada Inc.,99.229.200.208,43.6572,-79.3783,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
19808,3487047224,3227975250,852,TELUS Communications Inc.,207.216.30.56,49.2788,-123.1139,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
19817,3227975506,1217356878,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,72.143.100.78,43.7223,-79.4504,False
19890,3227975507,755178755,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.29.3,43.0147,-81.3049,False
19894,1244849474,3227975251,14007,Skyway West,74.50.229.66,49.316,-123.0576,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
20102,3227975251,1090360462,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.148.142,49.2866,-123.1158,False
20340,3227975507,1177845440,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,577,Bell Canada,70.52.126.192,43.8333,-79.5,False
20350,1077449335,3227975251,15102,WiBand Communications,64.56.146.119,53.4179,-113.5785,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
20395,3227975507,410719962,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.123.22.218,40.5099,-85.6264,False
20504,1088896207,3227975507,577,Bell Canada,64.231.60.207,42.9644,-82.3259,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
20695,1268596475,3227975251,852,TELUS Communications Inc.,75.157.62.251,49.0384,-122.3485,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
20696,3227975251,3455714514,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,205.250.4.210,49.076,-121.9883,False
20719,1176303759,3227975507,36522,BELL MOBILITY INC.,70.28.248.143,44.2099,-80.6238,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
20778,1653560011,3227975250,19171,Stargate Connections Inc.,98.143.82.203,49.2795,-123.0667,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
21039,1654599250,1675902784,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,812,Rogers Communications Canada Inc.,99.228.63.64,43.8582,-79.3985,False
21099,2913301853,1654599251,7922,"Comcast Cable Communications, LLC",173.165.117.93,37.751,-97.822,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
21118,1179661323,1654599251,5769,Videotron Telecom Ltee,70.80.52.11,45.5354,-73.6061,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
21127,3227975251,1090362003,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.154.147,49.2666,-123.1976,False
21144,2734649927,3227975506,40788,Start Communications,162.255.114.71,43.623,-79.3936,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
21236,3227975507,2734649919,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,162.255.114.63,43.623,-79.3936,False
21381,1210505628,3227975506,7992,Cogeco Cable,72.38.217.156,42.9578,-82.2777,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
21401,3227975506,1676624188,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.239.65.60,43.0443,-81.2391,False
21487,3227975251,1167871176,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,577,Bell Canada,69.156.76.200,43.6555,-79.3626,False
21501,3227975251,386989957,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.255.133,49.0791,-122.7553,False
21622,1674027313,3227975251,852,TELUS Communications Inc.,99.199.161.49,49.0423,-122.2835,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
21632,3227975251,1614246579,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,96.55.114.179,49.0997,-122.6526,False
21653,1745054491,1654599250,7018,"AT&T Services, Inc.",104.3.107.27,39.7132,-86.2617,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
21658,2479013111,3227975506,15128,Comwave Telecom Inc.,147.194.188.247,43.2164,-79.7423,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
21718,3455714514,3227975251,852,TELUS Communications Inc.,205.250.4.210,49.076,-121.9883,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
21723,3227975251,1268596475,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,75.157.62.251,49.0384,-122.3485,False
21814,1088896207,3227975506,577,Bell Canada,64.231.60.207,42.9644,-82.3259,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
21835,3227975507,1676361733,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.235.64.5,43.8177,-79.2819,False
21836,3227975251,1268774617,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,75.159.246.217,51.0242,-114.1004,False
21887,3227975250,386989957,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.255.133,49.0791,-122.7553,False
21912,1268774617,3227975251,852,TELUS Communications Inc.,75.159.246.217,51.0242,-114.1004,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
22037,1761238353,3227975507,15128,Comwave Telecom Inc.,104.250.93.81,43.8432,-79.5644,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
22057,1676003536,1654599250,812,Rogers Communications Canada Inc.,99.229.200.208,43.6572,-79.3783,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
22191,3227975506,2479013111,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,15128,Comwave Telecom Inc.,147.194.188.247,43.2164,-79.7423,False
22241,1654599250,3638379076,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,7992,Cogeco Cable,216.221.66.68,42.9888,-82.3592,False
22290,3227975506,760135174,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,45.78.190.6,42.3333,-82.0,False
22318,3227975506,846445562,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,50.115.187.250,42.9578,-82.2777,False
22396,3227975250,3512272902,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,209.89.8.6,53.7168,-113.2187,False
22397,2919739481,3227975251,6327,Shaw Communications Inc.,174.7.176.89,49.2833,-123.1298,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
22776,3227975250,3463712682,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,206.116.15.170,49.2327,-123.0917,False
22885,3227975250,386965699,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,852,TELUS Communications Inc.,23.16.160.195,49.2795,-123.0667,False
22888,3227975251,1077449335,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,15102,WiBand Communications,64.56.146.119,53.4179,-113.5785,False
23163,3227975506,2917629101,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,22652,Fibrenoire Inc.,173.231.124.173,43.6784,-79.2941,False
23180,3626900266,3227975507,11478,Openface Inc.,216.46.27.42,45.47,-73.6686,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
23188,3091427666,3227975251,6327,Shaw Communications Inc.,184.67.113.82,49.2167,-122.9167,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
23349,1653559798,3227975250,19171,Stargate Connections Inc.,98.143.81.246,49.2478,-122.9938,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
23409,3227975506,1676003536,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.229.200.208,43.6572,-79.3783,False
23413,1090360462,3227975251,19171,Stargate Connections Inc.,64.253.148.142,49.2866,-123.1158,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
23466,3091700558,3227975251,6327,Shaw Communications Inc.,184.71.155.78,49.141,-122.8569,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
23607,1674014486,3227975251,852,TELUS Communications Inc.,99.199.111.22,49.299,-123.1408,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
23678,3227975250,1077449335,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,15102,WiBand Communications,64.56.146.119,53.4179,-113.5785,False
23800,3624749586,3227975250,15290,Allstream Corp.,216.13.74.18,43.5924,-79.7611,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
23801,1654599251,1675902784,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,812,Rogers Communications Canada Inc.,99.228.63.64,43.8582,-79.3985,False
23803,3227975250,2892906962,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,15290,Allstream Corp.,172.110.65.210,43.6655,-79.4204,False
23805,1654599251,1616866354,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",96.95.108.50,41.8876,-87.6368,False
23857,3227975506,2886637142,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7018,"AT&T Services, Inc.",172.14.150.86,39.8227,-86.145,False
23873,3227975507,1676506245,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.237.116.133,44.6087,-79.4207,False
23961,3475125993,3227975251,6171,WorldGate,207.34.54.233,53.4154,-113.4178,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
23966,1090362003,3227975251,19171,Stargate Connections Inc.,64.253.154.147,49.2666,-123.1976,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
24015,3227975251,1677282775,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,812,Rogers Communications Canada Inc.,99.249.77.215,44.0433,-79.4912,False
24059,3227975250,3497430254,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,208.118.140.238,49.2788,-123.1139,False
24191,3640363090,3227975506,14007,Skyway West,216.251.136.82,49.2788,-123.1139,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
24195,3227975506,3640363090,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,14007,Skyway West,216.251.136.82,49.2788,-123.1139,False
24236,407950571,3227975251,6327,Shaw Communications Inc.,24.80.212.235,49.2788,-123.1139,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
24332,1654599251,3640363090,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,14007,Skyway West,216.251.136.82,49.2788,-123.1139,False
24395,405978584,3227975507,40788,Start Communications,24.50.189.216,43.3799,-79.7668,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
24422,3227975507,1655456051,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,22773,Cox Communications Inc.,98.172.65.51,33.5076,-112.0583,False
24466,3227975250,3475125993,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6171,WorldGate,207.34.54.233,53.4154,-113.4178,False
24484,3227975251,1090360550,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.148.230,49.2866,-123.1158,False
24489,1654599251,1229012093,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",73.65.60.125,44.9198,-93.4832,False
24502,846445562,3227975507,7992,Cogeco Cable,50.115.187.250,42.9578,-82.2777,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
24548,1749006169,3227975507,7018,"AT&T Services, Inc.",104.63.183.89,39.9738,-86.1765,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
24662,2904575889,1654599250,812,Rogers Communications Canada Inc.,173.32.79.145,47.5986,-52.6926,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,True
24778,3227975507,3349638548,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,22652,Fibrenoire Inc.,199.167.109.148,43.6564,-79.386,False
24809,2904575889,1654599251,812,Rogers Communications Canada Inc.,173.32.79.145,47.5986,-52.6926,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
24821,2731908580,3227975250,54527,Astute Hosting Inc.,162.213.157.228,49.2866,-123.1158,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
24841,3487073957,3227975250,852,TELUS Communications Inc.,207.216.134.165,49.2603,-123.146,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
24899,3227975250,1090360938,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.150.106,49.1707,-122.7326,False
24967,1653562909,3227975251,19171,Stargate Connections Inc.,98.143.94.29,49.316,-123.0576,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
24968,1826039003,3227975507,7018,"AT&T Services, Inc.",108.215.36.219,39.7838,-86.0477,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
24970,1676506245,3227975507,812,Rogers Communications Canada Inc.,99.237.116.133,44.6087,-79.4207,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
25049,855010549,3227975506,7922,"Comcast Cable Communications, LLC",50.246.108.245,38.9057,-76.9783,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
25072,1654599251,855010549,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,7922,"Comcast Cable Communications, LLC",50.246.108.245,38.9057,-76.9783,False
25073,855187221,1654599251,7922,"Comcast Cable Communications, LLC",50.249.31.21,39.3656,-76.6199,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
25096,3497430254,3227975250,19171,Stargate Connections Inc.,208.118.140.238,49.2788,-123.1139,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
25167,3227975250,3091631882,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,184.70.143.10,49.2788,-123.1139,False
25201,1654599250,1676003536,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,812,Rogers Communications Canada Inc.,99.229.200.208,43.6572,-79.3783,False
25224,3227975250,1210508163,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,7992,Cogeco Cable,72.38.227.131,42.9888,-82.3592,False
25244,1653559798,3227975251,19171,Stargate Connections Inc.,98.143.81.246,49.2478,-122.9938,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
25308,3227975251,1614103491,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,6327,Shaw Communications Inc.,96.53.67.195,49.0787,-121.6098,False
25389,3227975250,3350650146,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,199.182.221.34,49.2478,-122.9938,False
25543,1674006569,3227975251,852,TELUS Communications Inc.,99.199.80.41,49.3397,-123.1912,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
25677,2914149279,1654599251,5769,Videotron Telecom Ltee,173.178.99.159,45.504,-73.5747,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
25707,3227975507,3480447026,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,11478,Openface Inc.,207.115.104.50,45.4805,-73.5554,False
25729,3227975506,405978584,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,24.50.189.216,43.3799,-79.7668,False
25745,405133426,3227975506,5769,Videotron Telecom Ltee,24.37.216.114,45.5394,-73.6513,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,True
25752,3227975507,1632555294,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.209.30,39.7851,-86.1665,False
25832,1806931219,3227975251,5645,"TekSavvy Solutions, Inc.",107.179.149.19,43.6784,-79.2941,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
25835,3227975251,3478222275,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,852,TELUS Communications Inc.,207.81.117.195,49.2795,-123.0667,False
25914,2393257380,1654599251,855,Bell Canada,142.166.53.164,47.5334,-52.7595,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,True
25940,3227975250,1614103491,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,6327,Shaw Communications Inc.,96.53.67.195,49.0787,-121.6098,False
25984,3227975250,1090360462,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,19171,Stargate Connections Inc.,64.253.148.142,49.2866,-123.1158,False
26058,3227975507,1754333190,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,15290,Allstream Corp.,104.145.0.6,43.6513,-79.3756,False
26303,2919739481,3227975250,6327,Shaw Communications Inc.,174.7.176.89,49.2833,-123.1298,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
26463,3091581862,3227975250,6327,Shaw Communications Inc.,184.69.203.166,52.3834,-113.7853,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,True
26478,2919331100,3227975251,6327,Shaw Communications Inc.,174.1.117.28,49.1661,-122.5792,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,True
26508,3227975506,3638379643,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,7992,Cogeco Cable,216.221.68.123,42.9888,-82.3592,False
26574,2927035370,3227975507,812,Rogers Communications Canada Inc.,174.119.3.234,44.3001,-79.6496,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,True
26633,3227975506,410719962,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",24.123.22.218,40.5099,-85.6264,False
26709,3227975506,1632555294,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,33363,"BRIGHT HOUSE NETWORKS, LLC",97.78.209.30,39.7851,-86.1665,False
